id_name,comment,praisenum,time
左手你的右手,听的都是歌词，满满的都是回忆,1,2019/9/17 15:02
陈一樂,火钳刘明,1,2019/9/17 15:02
祁叔,我的青春不是周杰伦………。是艾薇儿~,2,2019/9/17 15:02
踏实有意。,典型的商业土味情歌，广告曲填词改编，在两极分化的中国音乐市场，要么是潮流的嘻哈和EDM，要么是土味情歌。,3,2019/9/17 15:01
icy,带最爱的人，去看周杰伦演唱会吧！,1,2019/9/17 15:01
怪蜀黍,我的青春不是周杰伦………。是艾薇儿~,0,2019/9/17 15:01
俗人,第一个让我买歌的人,2,2019/9/17 15:00
祁叔,我的青春不是周杰伦………。是艾薇儿~,0,2019/9/17 14:59
祁叔,我的青春不是周杰伦………。是艾薇儿~,0,2019/9/17 14:59
身边,很有节奏感啊,2,2019/9/17 14:59
怪蜀黍,我的青春不是周杰伦………。是艾薇儿~,0,2019/9/17 14:58
怪蜀黍,我的青春不是周杰伦………。是艾薇儿~,0,2019/9/17 14:58
怪蜀黍,我的青春不是周杰伦………。是艾薇儿~,1,2019/9/17 14:58
天天向上,满满的都是回忆[em]e400824[/em] ,0,2019/9/17 14:57
麦子很芒,第一次购买付费音乐，算是为逝去的青春年少纪念一下。,1,2019/9/17 14:57
祁叔,我的青春不是周杰伦………。是艾薇儿~,0,2019/9/17 14:57
芮HG,确实难听了，不如以前的好听。[em]e400873[/em],0,2019/9/17 14:56
怪蜀黍,我的青春不是周杰伦………。是艾薇儿~,2,2019/9/17 14:56
.shmily,支持一下吧，杰伦的歌是8090的情怀,0,2019/9/17 14:56
''扑雀呦嘿弎,一般吧 ? ,0,2019/9/17 14:55
小猪跑不动,最美好的莫过于纯粹为感情付出一切的那份勇气和真心[em]e400621[/em]周杰伦一直在带我们找寻这份纯真,0,2019/9/17 14:55
芮HG,期待有点高……,0,2019/9/17 14:55
Faye,单曲循坏了一个下午,0,2019/9/17 14:54
          ,越听越上头,2,2019/9/17 14:54
祁叔,我的青春不是周杰伦………。是艾薇儿~,0,2019/9/17 14:54
堇,阿信真的惊喜了[em]e400867[/em],0,2019/9/17 14:54
影,反正很激动很激动很激动很激动,0,2019/9/17 14:54
Say you Say me,青春—这字眼多么美好！,2,2019/9/17 14:53
怪蜀黍,我的青春不是周杰伦………。是艾薇儿~,0,2019/9/17 14:53
祁叔,我的青春不是周杰伦………。是艾薇儿~,0,2019/9/17 14:53
汤亚沛,夕阳红打卡团感动了杰伦大佬，于是出来这首歌吗？[em]e400823[/em],0,2019/9/17 14:52
祁叔,我的青春不是周杰伦………。是艾薇儿~,0,2019/9/17 14:52
怪蜀黍,我的青春不是周杰伦………。是艾薇儿~,0,2019/9/17 14:51
花儿对我笑,行了行了，我哭了,0,2019/9/17 14:51
祁叔,我的青春不是周杰伦………。是艾薇儿~,0,2019/9/17 14:51
一个晴天般的笑魇゛,听不构啊,0,2019/9/17 14:51
盐菜,忘不了初高中攒钱买jay的专辑的日子，,0,2019/9/17 14:50
嘴在逞强，心已投降,见过让一个软件崩服务器的人吗？ 他就是周杰伦！出道19年发一个曲子依旧火爆的周杰伦，音乐皇帝！,0,2019/9/17 14:50
怪蜀黍,我的青春不是周杰伦………。是艾薇儿~,0,2019/9/17 14:50
LAat 4:30 a.m,正在播放《说好不哭》 ●━━━━━─────── 03：42 ? ? ???? ??? ?? 请备好纸巾，他说会哭。,1,2019/9/17 14:49
祁叔,我的青春不是周杰伦………。是艾薇儿~,1,2019/9/17 14:48
祁叔,我的青春不是周杰伦………。是艾薇儿~,0,2019/9/17 14:48
忄圣`;蜀黍、,来晚了，必须得支持一下[em]e400823[/em],0,2019/9/17 14:48
LIUZHIYI,确实难听了，不如以前的好听。[em]e400873[/em],0,2019/9/17 14:48
Joy,我也要在这么有意义的一天留下评论  如果有一天 我带你去看周杰伦的演唱会 那么你一定对我很重要 因为我带你去看的 是我一整个青春 [em]e400197[/em],1,2019/9/17 14:48
怪蜀黍,我的青春不是周杰伦………。是艾薇儿~,0,2019/9/17 14:48
由希,喜欢喜欢[em]e400825[/em][em]e400825[/em],0,2019/9/17 14:48
陈晖,买啦买啦，为的就是那份情怀,0,2019/9/17 14:48
怪蜀黍,我的青春不是周杰伦………。是艾薇儿~,0,2019/9/17 14:48
祁叔,我的青春不是周杰伦………。是艾薇儿~,0,2019/9/17 14:47
Ivan,还是周杰伦厉害,0,2019/9/17 14:47
怪蜀黍,我的青春不是周杰伦………。是艾薇儿~,0,2019/9/17 14:47
祁叔,我的青春不是周杰伦………。是艾薇儿~,0,2019/9/17 14:46
丝竹,等了这么久，满满的感动,0,2019/9/17 14:46
Mr's布朗森,好听，反正是触动我了！,0,2019/9/17 14:46
古道西风,杰伦的歌要慢慢听，旋律，歌词，总会有触动心弦的一句。越听越无法自拔。不知不觉，都单曲循环了一个午后……。,1,2019/9/17 14:46
遥远的天空下,不行了已经了 才尽,0,2019/9/17 14:46
怪蜀黍,我的青春不是周杰伦………。是艾薇儿~,1,2019/9/17 14:45
与芬,如果有一天 我带你去看周杰伦的演唱会 那么你一定对我很重要 因为我带你去看的 是我一整个青春[em]e401137[/em],0,2019/9/17 14:44
欢声笑语中打GG,买的第一张数字专辑，以后都会支持,0,2019/9/17 14:44
　　　,评论又被删了 早上有十几万的,0,2019/9/17 14:43
灵魂失控,第一次网上花钱买歌只会给你,0,2019/9/17 14:43
钎君,虽然已经过了一言不合就会哭的年纪，但是只要你出歌，那我就会买,0,2019/9/17 14:43
杨琰,上小学的时候买的MP3   现在还留着    当时听的第一首是稻香    慢慢的越来越喜欢    一直到现在,1,2019/9/17 14:42
Blink,有生之年我一定要带满眼都是我的人去看一场周杰伦的演唱会,2,2019/9/17 14:42
祁叔,我的青春不是周杰伦………。是艾薇儿~,1,2019/9/17 14:41
怪多多 。,想带儿子一起去听你演唱会...,0,2019/9/17 14:41
祁叔,难听…………,3,2019/9/17 14:40
幽幽,永远忘不了我的青春记忆里每天都有杰伦的陪伴，每天跟闺蜜一起听随身听，里面只放他的磁带，今年是我喜欢他的第18年。至今对一个人的喜欢没有能超过他，永远也不会有~[em]e400846[/em],0,2019/9/17 14:40
夏什么慧,好听[em]e400562[/em],0,2019/9/17 14:40
倒带,这就是周杰伦的新专辑？很搞笑呢^ ^,0,2019/9/17 14:39
桔生淮北,歌是美的，就是母胎solo感触不是很深，希望命定之人早来吧,1,2019/9/17 14:39
二三,我的猪头买了让我听[em]e401148[/em],0,2019/9/17 14:39
摸仙堡游ne娃子?,草,0,2019/9/17 14:38
摸仙堡游ne娃子?,草,0,2019/9/17 14:38
惊鸿仙子.,以后的心事就不说给你们听了，我要一个人长大。,1,2019/9/17 14:36
折纸飞机,原期待于不落窠臼，终失意于落于窠臼，有些敷衍了。,1,2019/9/17 14:36
爱听说唱的小伙子,如果有一天 我带你去看周杰伦的演唱会 那么你一定对我很重要 因为我带你去看的 是我一整个青春,0,2019/9/17 14:35
嗯,差不多五年的恋情刚结束了，听着音乐，然后一个人坐上回去的列车，想着以前的一点一滴，一个大男人真的忍不住了,1,2019/9/17 14:35
慕慕,还是一如既往的开心  歌好听 MV也超棒[em]e400409[/em],0,2019/9/17 14:34
爱你不如久伴你.,评论又被删了 早上有十几万的,0,2019/9/17 14:34
GOD暉,听哭了，MV看哭了，谢谢杰伦，感谢生在这个年代！,1,2019/9/17 14:34
醒着做梦,@Hide on bush,0,2019/9/17 14:33
哎呦小伦,目前5百万张了，厉害,1,2019/9/17 14:33
Bulb,记得小时候没钱买磁带，用英语磁带消音录杰伦的歌。,0,2019/9/17 14:32
听歌,好听的音,0,2019/9/17 14:32
NUN拟古,如果有一天 我带你去看周杰伦的演唱会 那么你一定对我很重要 因为我带你去看的 是我一整个青春[em]e401137[/em],1,2019/9/17 14:32
太阳会发光啊?,我喜欢的杰伦，木有之一,0,2019/9/17 14:31
卓蒋,这次真的很一般了[em]e400867[/em],0,2019/9/17 14:31
Say no crying,这是我收到的别人送的第一个专辑，这个别人是我男朋友[em]e400848[/em],0,2019/9/17 14:31
一千零一夜,我居然一直在循环，其它歌手争气点哦，这差不多是杰伦的不怎么样的歌 了,0,2019/9/17 14:30
萱小文,同一种调调[em]e400116[/em],0,2019/9/17 14:30
廾匸,我的生命不过是温柔的疯狂,2,2019/9/17 14:30
张某,庆贺吧，至善至强的乐坛王者，此时发布了《说好不哭》，为新歌的诞生欢呼吧,1,2019/9/17 14:30
矿层岩,说好不哭,0,2019/9/17 14:29
矿层岩,都给我哭,0,2019/9/17 14:29
火山宝宝的太阳神,2019打卡杰伦[em]e400832[/em],0,2019/9/17 14:29
晴天,哎呦不错哦,0,2019/9/17 14:29
Secret,lalala?,0,2019/9/17 14:29
成美,从（七里香）开始，就一直喜欢着月半伦，七里香前奏响起，一下子突然觉得仿佛回到了小时候的那个阳光明媚的午后，心里就会很怀恋，莫名的感动…,0,2019/9/17 14:29
零壹,加油(? ??_??)?,0,2019/9/17 14:28
刘俊锋Coke,听歌的来咯,0,2019/9/17 14:28
成美,老年杰伦被迫营业[em]e400198[/em][em]e400198[/em][em]e400198[/em],2,2019/9/17 14:27
mioim,都给我哭,0,2019/9/17 14:27
蛋蛋,没忍住，要哭~从初三毕业追歌到30多岁的歌迷,0,2019/9/17 14:26
晓晓,犹豫了很久，很想听又不敢听，最终还是鼓起勇气点开了，因为不管怎样，青春总会有疼痛，也总会留下伤疤，所以平静面对。杰伦，很感恩，在我的青春里面有你。,0,2019/9/17 14:26
余睿,平时闹钟都喊不醒我，今早上老婆在旁边听这首歌，我自然醒了。。。然后发现朋友圈中老年朋友们刷屏了,0,2019/9/17 14:26
虞,啊啊啊卑微住宿生现在赶来！！,0,2019/9/17 14:25
乜,想想我去年居然被哥们儿请看过杰伦的演唱会感觉有点不可思议[em]e400834[/em],1,2019/9/17 14:25
隅三重川,昨晚忙完半夜听的，觉得，又是这个旋律，一般发挥吧。今天又跟着朋友听了一遍，忽然觉得有点感觉哈，回来又听了一遍，然后现在已经无限循环了[em]e400843[/em],0,2019/9/17 14:24
wiupa,从（七里香）开始，就一直喜欢着月半伦，七里香前奏响起，一下子突然觉得仿佛回到了小时候的那个阳光明媚的午后，心里就会很怀恋，莫名的感动…,0,2019/9/17 14:24
l m,哎哟不错哦,0,2019/9/17 14:23
帶著面具過日子~,我们说好的幸福呢  请在给我一首歌的时间 我们说好不哭 好不好！,0,2019/9/17 14:23
启明,歌还是原来的味道，故事还是我向往的爱情。说好不哭，还是忍不住怀念起了青春。 ,1,2019/9/17 14:22
Stan,觉得不好听的赞我,1,2019/9/17 14:22
困,绿钻也听不了呀,0,2019/9/17 14:22
王甜甜呀?(?????????),哇 新歌(⊙v⊙),0,2019/9/17 14:22
HasaH,"全球等到哭的激动,音乐皇帝！ 正在播放《说好不哭》 ●━━━━━─────── 03：42 ? ? ???? ??? ?? 请备好纸巾，他说会哭。",1,2019/9/17 14:21
鬼鬼大人,鬼鬼来份,0,2019/9/17 14:21
Kiko   (Rhine),说好不哭，有奶茶和哈苏[em]e400824[/em],0,2019/9/17 14:21
老王,林俊杰：我陪你喝奶茶，你却找阿信。,3,2019/9/17 14:21
许久我心,到了听懂周杰伦歌的年纪,0,2019/9/17 14:20
鬼°,中老年粉在此[em]e400420[/em],0,2019/9/17 14:20
。,虽然没有在最美的年纪遇到你，但想带你去看一看属于我的回忆....最大的愿望就是带着她一起去看我们的青春我们的回忆-杰伦的演唱会现场,0,2019/9/17 14:20
山楂树上,买的第二张专辑，每个都有特别的意义，第一张专辑是青春，第二张专辑是告别青春,0,2019/9/17 14:19
独家记忆,周杰伦，我终于赶上了支持你的年纪,0,2019/9/17 14:19
巴洛克 Rebecca,干tm鲲鲲,0,2019/9/17 14:19
WSYSYlvia,2019年9月16日 23:00~23:15，在QQ音乐鉴证了什么才叫做顶级流量。,1,2019/9/17 14:18
等你下课,好听到哭说好不哭[em]e400867[/em],0,2019/9/17 14:18
慢慢,情怀了！,0,2019/9/17 14:18
/ka -.傑 Ψ,咦~还有阿信~,2,2019/9/17 14:18
wait,cool 为阿信 阿信,1,2019/9/17 14:17
Ming’s,还行啦。一般般。勉勉强强听一下。,0,2019/9/17 14:17
Kili.,如果有一天 我带你去看周杰伦的演唱会 那么你一定对我很重要 因为我带你去看的 是我一整个青春[em]e401137[/em],2,2019/9/17 14:17
ZRNZKA,想和灵魂契合的人 看一场周杰伦演唱会 [em]e400621[/em],0,2019/9/17 14:17
CRISTIANO?,无话可说，吊就完事了,0,2019/9/17 14:17
罐罐里的豆豆,QQ音乐卸载已经几个月，听到周杰伦要发新歌又重新下载来，我只想再回味下我的青春、不只是周杰伦变了、我们都变了！因为我们要努力的生活！,0,2019/9/17 14:17
蒲公英的约定,说好的出专辑为啥只出了一只单曲,0,2019/9/17 14:16
人生海海,购买的第一张数字专辑[em]e400325[/em],0,2019/9/17 14:16
放手一搏,见过让一个软件崩服务器的人吗？ 他就是周杰伦！出道19年发一个曲子依旧火爆的周杰伦，音乐皇帝！,0,2019/9/17 14:16
鬼面祭司??_??,小灰灰～我很想你～,0,2019/9/17 14:15
很二,厉害了我的哥,0,2019/9/17 14:15
单行道,还是上初中时候的感觉  感谢你 陪伴了我整个青春,0,2019/9/17 14:15
甜蜜物语,买了，就是想知道好不好听！,1,2019/9/17 14:14
你听得到,你什么都没有，还为我的梦加油～,1,2019/9/17 14:14
blizzard,这个曲非常好听啊[em]e400390[/em],0,2019/9/17 14:13
宁缺毋滥,虽然支持你的人很多，但也不能少了渺小的我。   那年青春正好，满目欢乐；再回首。。。,0,2019/9/17 14:13
彩虹的天边,听第一遍感觉和弦怪怪的，听了几遍后慢慢开始感觉挺好的。。。可能是我看了MV吧，挺好，旋律也很好，总之就是很好就对了[em]e400837[/em],0,2019/9/17 14:13
lris,来晚了，太棒了,0,2019/9/17 14:13
晴天,支持一下，太好听了[em]e400835[/em],0,2019/9/17 14:13
周杰伦喝奶茶,最喜欢的两位合作好听[em]e400402[/em]MV最后很美满[em]e401148[/em]周董这是暗示男孩多去买奶茶喝吗[em]e400824[/em],0,2019/9/17 14:12
lok666,等到那一刻，他开口的那一刻，我也已经哭了,0,2019/9/17 14:11
启航广告策划,有人觉得我伦MV好像没睡醒吗？   眼睛有点肿，还是说隔天要拍MV有点激动睡不着？  让你拖这么久不出专辑,0,2019/9/17 14:11
Sirius,支持,0,2019/9/17 14:10
W.,喜欢，收藏了,0,2019/9/17 14:10
SOMEONE,打卡打卡，还是很好听！,0,2019/9/17 14:10
海棠,真香也许会迟到，但永远不会缺席~[em]e400832[/em],0,2019/9/17 14:09
C。,听着就会想要哭。,0,2019/9/17 14:08
世界精彩处见,见过让一个软件崩服务器的人吗？ 他就是周杰伦！出道19年发一个曲子依旧火爆的周杰伦，音乐皇帝！,0,2019/9/17 14:08
螃蟹,我也希望在我最喜欢的奶茶店碰见你，不过只能是我想吧&nbsp;,1,2019/9/17 14:06
小丑木偶,反正我买了，喜喜。支持杰伦。,0,2019/9/17 14:05
曉妹兒,昨晚第一次听 没感觉 刚刚再听 哭了… 说好不哭的…致敬青春！[em]e400182[/em],0,2019/9/17 14:05
推土机养乐多,烧仙草学院分数线高吗？,0,2019/9/17 14:05
再唱忐忑给你听,16号等待晚上11点整，然后一直睡不着循环听到凌晨2点半，又有新歌可以听了。我的青春！,0,2019/9/17 14:04
青枫,来了，老弟,0,2019/9/17 14:03
大白兔,他是我一整个青春，再也回不去第一次听七里香的时光了[em]e400867[/em],1,2019/9/17 14:03
祝成功,爱你jay,0,2019/9/17 14:02
++,祝我分手快乐。,0,2019/9/17 14:02
安静,以后不许再哭了,2,2019/9/17 14:02
搁浅,没有去过杰伦的演唱会，来首歌听听,0,2019/9/17 14:02
奥鹏作业辅导工作室,终于等到了 ,0,2019/9/17 14:01
碧水轻舟,如果有一天 我带你去看周杰伦的演唱会 那么你一定对我很重要 因为我带你去看的 是我一整个青春[em]e401137[/em],0,2019/9/17 14:01
咆哮的胖子,林俊杰：我陪你喝奶茶 你居然只带阿信 哈哈哈[em]e400846[/em],0,2019/9/17 14:01
,我还喜欢你,0,2019/9/17 14:00
,我还喜欢他,0,2019/9/17 14:00
『随风』～S,说好不哭，可是听完的人有几个不哭的了,0,2019/9/17 14:00
Sign 。,绿钻也听不了呀,0,2019/9/17 13:59
『随风』～S,为了这首歌下载了QQ音乐，毫不犹豫的买下了它。这首歌怎么能有这么大的魔力，能让一个从未经历过的人也哭的稀里哗啦,1,2019/9/17 13:58
つ゛feng,这是我买的第一个专辑[em]e400824[/em],1,2019/9/17 13:58
稚生,有没有和我一样为了这首歌下回了qq音乐的,3,2019/9/17 13:57
韩小姐的申先生,愿我这次考编制顺利上岸,1,2019/9/17 13:57
灭草熊,等了好久终于等到新歌了……辛苦。辛苦，不过才华还是依旧的好哦！,0,2019/9/17 13:57
CH_ECH&CHONG'S\雪婴儿,音乐帝王,0,2019/9/17 13:57
，,好听！！！！！！！！！！！！尖叫声,0,2019/9/17 13:57
洁白的羽,爱是个，不能说的秘密，这首歌儿适合多听几遍，随着旋律渐渐熟悉，会更好听一些。体会歌词的单纯美好,1,2019/9/17 13:55
林岳崇,周天王,1,2019/9/17 13:54
