date,tq,temp,wind
2013年7月11日,阵雨/阴,27℃/22℃,无持续风向≤3级/无持续风向≤3级
2013年7月12日,多云/多云,31℃/22℃,无持续风向≤3级/无持续风向≤3级
2013年7月13日,多云/多云,30℃/24℃,无持续风向≤3级/无持续风向≤3级
2013年7月14日,阴/大雨,30℃/22℃,无持续风向≤3级/无持续风向≤3级
2013年7月15日,中到大雨/阵雨,26℃/22℃,无持续风向≤3级/无持续风向≤3级
2013年7月16日,晴/晴,34℃/21℃,无持续风向≤3级/无持续风向≤3级
2013年7月17日,多云/多云,33℃/23℃,无持续风向≤3级/无持续风向≤3级
2013年7月18日,雷阵雨/雷阵雨,28℃/22℃,无持续风向≤3级/无持续风向≤3级
2013年7月19日,阴/晴,30℃/23℃,无持续风向≤3级/无持续风向≤3级
2013年7月20日,雷阵雨/多云,31℃/23℃,无持续风向≤3级/无持续风向≤3级
2013年7月21日,多云/多云,32℃/23℃,无持续风向≤3级/无持续风向≤3级
2013年7月22日,多云/阴,31℃/23℃,无持续风向≤3级/无持续风向≤3级
2013年7月23日,阴/晴,31℃/22℃,无持续风向≤3级/无持续风向≤3级
2013年7月24日,晴/晴,36℃/24℃,无持续风向≤3级/无持续风向≤3级
2013年7月25日,多云/多云,34℃/24℃,无持续风向≤3级/无持续风向≤3级
2013年7月26日,中雨/阵雨,29℃/23℃,无持续风向≤3级/无持续风向≤3级
2013年7月27日,阵雨/阴,28℃/23℃,无持续风向≤3级/无持续风向≤3级
2013年7月28日,晴/晴,37℃/25℃,无持续风向≤3级/无持续风向≤3级
2013年7月29日,雷阵雨/多云,33℃/24℃,无持续风向≤3级/无持续风向≤3级
2013年7月30日,雷阵雨/雷阵雨,31℃/23℃,无持续风向≤3级/无持续风向≤3级
2013年7月31日,雷阵雨/雷阵雨,28℃/22℃,无持续风向≤3级/无持续风向≤3级
2013年8月1日,雷阵雨/中雨,30℃/23℃,无持续风向≤3级/无持续风向≤3级
2013年8月2日,雷阵雨/雷阵雨,31℃/22℃,无持续风向≤3级/无持续风向≤3级
2013年8月3日,阴/阴,33℃/24℃,无持续风向≤3级/无持续风向≤3级
2013年8月4日,晴/雷阵雨,34℃/23℃,无持续风向≤3级/无持续风向≤3级
2013年8月5日,雷阵雨/雷阵雨,30℃/23℃,无持续风向≤3级/无持续风向≤3级
2013年8月6日,中雨/阴,29℃/23℃,无持续风向≤3级/无持续风向≤3级
2013年8月7日,多云/晴,34℃/24℃,无持续风向≤3级/无持续风向≤3级
2013年8月8日,晴/晴,36℃/24℃,无持续风向≤3级/无持续风向≤3级
2013年8月9日,晴/阴,35℃/24℃,无持续风向≤3级/无持续风向≤3级
2013年8月10日,中雨/大雨,31℃/23℃,无持续风向≤3级/无持续风向≤3级
2013年8月11日,阵雨/多云,29℃/23℃,无持续风向≤3级/无持续风向≤3级
2013年8月12日,阴/多云,30℃/24℃,无持续风向≤3级/无持续风向≤3级
2013年8月13日,多云/多云,32℃/25℃,无持续风向≤3级/无持续风向≤3级
2013年8月14日,多云/多云,33℃/25℃,无持续风向≤3级/无持续风向≤3级
2013年8月15日,多云/雷阵雨,33℃/26℃,无持续风向≤3级/无持续风向≤3级
2013年8月16日,雷阵雨/雷阵雨,33℃/26℃,无持续风向≤3级/无持续风向≤3级
2013年8月17日,晴/晴,36℃/24℃,无持续风向≤3级/无持续风向≤3级
2013年8月18日,晴/晴,35℃/22℃,无持续风向≤3级/无持续风向≤3级
2013年8月19日,晴/晴,33℃/23℃,无持续风向≤3级/无持续风向≤3级
2013年8月20日,阴/阵雨,30℃/23℃,无持续风向≤3级/无持续风向≤3级
2013年8月21日,小雨/多云,29℃/22℃,无持续风向≤3级/无持续风向≤3级
2013年8月22日,阴/多云,29℃/22℃,无持续风向≤3级/无持续风向≤3级
2013年8月23日,多云/晴,32℃/22℃,无持续风向≤3级/无持续风向≤3级
2013年8月24日,多云/晴,33℃/22℃,无持续风向≤3级/无持续风向≤3级
2013年8月25日,晴/晴,34℃/21℃,无持续风向≤3级/无持续风向≤3级
2013年8月26日,晴/晴,35℃/22℃,无持续风向≤3级/无持续风向≤3级
2013年8月27日,小雨/中雨,28℃/22℃,无持续风向≤3级/无持续风向≤3级
2013年8月28日,小雨/阴,28℃/22℃,无持续风向≤3级/无持续风向≤3级
2013年8月29日,晴/多云,29℃/18℃,北风4-5级/北风3-4级
2013年8月30日,多云/晴,26℃/16℃,无持续风向≤3级/无持续风向≤3级
2013年8月31日,晴/晴,30℃/17℃,无持续风向≤3级/无持续风向≤3级
2013年9月1日,多云/阴,30℃/18℃,无持续风向≤3级/无持续风向≤3级
2013年9月2日,晴/晴,27℃/17℃,无持续风向≤3级/无持续风向≤3级
2013年9月3日,多云/雷阵雨,27℃/18℃,无持续风向≤3级/无持续风向≤3级
2013年9月4日,中雨/中雨,23℃/17℃,无持续风向≤3级/无持续风向≤3级
2013年9月5日,多云/雷阵雨,25℃/17℃,无持续风向≤3级/无持续风向≤3级
2013年9月6日,阴/多云,28℃/17℃,无持续风向≤3级/无持续风向≤3级
2013年9月7日,晴/晴,29℃/18℃,无持续风向≤3级/无持续风向≤3级
2013年9月8日,阴/雷阵雨,26℃/18℃,无持续风向≤3级/无持续风向≤3级
2013年9月9日,阵雨/雷阵雨,26℃/18℃,无持续风向≤3级/无持续风向≤3级
2013年9月10日,多云/晴,28℃/17℃,无持续风向≤3级/无持续风向≤3级
2013年9月11日,晴/多云,28℃/18℃,无持续风向≤3级/无持续风向≤3级
2013年9月12日,雷阵雨/雷阵雨,27℃/19℃,无持续风向≤3级/无持续风向≤3级
2013年9月13日,多云/雷阵雨,28℃/18℃,无持续风向≤3级/无持续风向≤3级
2013年9月14日,雾/晴,31℃/16℃,北风3-4级/无持续风向≤3级
2013年9月15日,多云/多云,27℃/18℃,无持续风向≤3级/无持续风向≤3级
2013年9月16日,阴/阵雨,25℃/18℃,无持续风向≤3级/无持续风向≤3级
2013年9月17日,阵雨/中雨,24℃/18℃,无持续风向≤3级/无持续风向≤3级
2013年9月18日,小雨/阵雨,24℃/18℃,无持续风向≤3级/无持续风向≤3级
2013年9月19日,阵雨/多云,26℃/17℃,无持续风向≤3级/无持续风向≤3级
2013年9月20日,多云/多云,27℃/18℃,无持续风向≤3级/无持续风向≤3级
2013年9月21日,晴/多云,27℃/18℃,无持续风向≤3级/无持续风向≤3级
2013年9月22日,阴/阵雨,24℃/18℃,无持续风向≤3级/无持续风向≤3级
2013年9月23日,阴/多云,22℃/13℃,北风4-5级/无持续风向≤3级
2013年9月24日,多云/晴,22℃/11℃,北风3-4级/无持续风向≤3级
2013年9月25日,晴/晴,25℃/10℃,无持续风向≤3级/无持续风向≤3级
2013年9月26日,晴/晴,26℃/12℃,无持续风向≤3级/无持续风向≤3级
2013年9月27日,晴/多云,26℃/12℃,无持续风向≤3级/无持续风向≤3级
2013年9月28日,雾/阴,23℃/14℃,无持续风向≤3级/无持续风向≤3级
2013年9月29日,霾/雾,22℃/15℃,无持续风向≤3级/无持续风向≤3级
2013年9月30日,阴/阵雨,21℃/17℃,无持续风向≤3级/无持续风向≤3级
2013年10月1日,小到中雨/晴,20℃/11℃,北风3-4级/北风3-4级
2013年10月2日,晴/晴,24℃/10℃,无持续风向≤3级/无持续风向≤3级
2013年10月3日,晴/晴,22℃/11℃,无持续风向≤3级/无持续风向≤3级
2013年10月4日,晴/晴,24℃/13℃,无持续风向≤3级/无持续风向≤3级
2013年10月5日,-/雾,23℃/13℃,无持续风向/无持续风向≤3级
2013年10月6日,-/-,21℃/14℃,无持续风向/无持续风向
2013年10月7日,多云/阵雨,24℃/13℃,无持续风向≤3级/无持续风向≤3级
2013年10月8日,多云/晴,21℃/13℃,无持续风向≤3级/无持续风向≤3级
2013年10月9日,多云/阴,24℃/14℃,无持续风向≤3级/无持续风向≤3级
2013年10月10日,多云/晴,23℃/9℃,北风5-6级/北风3-4级
2013年10月11日,晴/晴,23℃/11℃,无持续风向≤3级/无持续风向≤3级
2013年10月12日,多云/阵雨,23℃/14℃,无持续风向≤3级/无持续风向≤3级
2013年10月13日,小雨/小雨,19℃/12℃,无持续风向≤3级/无持续风向≤3级
2013年10月14日,阴/多云,15℃/4℃,北风4-5级/北风3-4级
2013年10月15日,晴/晴,16℃/3℃,无持续风向≤3级/无持续风向≤3级
2013年10月16日,晴/晴,18℃/6℃,无持续风向≤3级/无持续风向≤3级
2013年10月17日,晴/晴,20℃/7℃,无持续风向≤3级/无持续风向≤3级
2013年10月18日,多云/阵雨,17℃/9℃,无持续风向≤3级/北风3-4级
2013年10月19日,多云/晴,18℃/4℃,北风3-4级/北风3-4级
2013年10月20日,晴/多云,19℃/7℃,无持续风向≤3级/无持续风向≤3级
2013年10月21日,多云/多云,18℃/7℃,无持续风向≤3级/无持续风向≤3级
2013年10月22日,阵雨/阴,16℃/5℃,北风3-4级/北风3-4级
2013年10月23日,晴/晴,15℃/4℃,北风3-4级/北风3-4级
2013年10月24日,晴/晴,16℃/4℃,北风3-4级/无持续风向≤3级
2013年10月25日,晴/晴,18℃/4℃,无持续风向≤3级/无持续风向≤3级
2013年10月26日,晴/晴,19℃/5℃,无持续风向≤3级/无持续风向≤3级
2013年10月27日,晴/-,18℃/7℃,无持续风向≤3级/无持续风向
2013年10月28日,霾/阵雨,16℃/7℃,无持续风向≤3级/无持续风向≤3级
2013年10月29日,晴/晴,16℃/2℃,无持续风向≤3级/无持续风向≤3级
2013年10月30日,晴/晴,17℃/4℃,无持续风向≤3级/无持续风向≤3级
2013年10月31日,多云/霾,14℃/5℃,无持续风向≤3级/无持续风向≤3级
2013年11月1日,霾/阴,12℃/5℃,无持续风向≤3级/无持续风向≤3级
2013年11月2日,霾/霾,15℃/7℃,无持续风向≤3级/北风3-4级
2013年11月3日,晴/晴,17℃/3℃,北风3-4级/无持续风向≤3级
2013年11月4日,晴/阴,17℃/5℃,无持续风向≤3级/无持续风向≤3级
2013年11月5日,多云/多云,16℃/5℃,无持续风向≤3级/无持续风向≤3级
2013年11月6日,晴/晴,17℃/4℃,北风4-5级/北风4-5级
2013年11月7日,晴/晴,16℃/3℃,无持续风向≤3级/无持续风向≤3级
2013年11月8日,阴/多云,13℃/5℃,无持续风向≤3级/无持续风向≤3级
2013年11月9日,霾/多云,16℃/1℃,北风5-6级/北风5-6级
2013年11月10日,晴/晴,12℃/0℃,北风3-4级/无持续风向≤3级
2013年11月11日,晴/晴,14℃/1℃,无持续风向≤3级/无持续风向≤3级
2013年11月12日,晴/多云,14℃/1℃,无持续风向≤3级/无持续风向≤3级
2013年11月13日,霾/霾,12℃/4℃,无持续风向≤3级/北风3-4级
2013年11月14日,晴/晴,14℃/0℃,北风3-4级/无持续风向≤3级
2013年11月15日,晴/阴,15℃/3℃,无持续风向≤3级/北风4-5级
2013年11月16日,晴/晴,12℃/0℃,北风5-6级/北风4-5级
2013年11月17日,晴/晴,10℃/-1℃,北风3-4级/无持续风向≤3级
2013年11月18日,晴/晴,10℃/-2℃,北风3-4级/无持续风向≤3级
2013年11月19日,晴/晴,10℃/-2℃,无持续风向≤3级/无持续风向≤3级
2013年11月20日,晴/晴,10℃/-2℃,无持续风向≤3级/无持续风向≤3级
2013年11月21日,晴/晴,11℃/-2℃,无持续风向≤3级/无持续风向≤3级
2013年11月22日,晴/晴,12℃/-1℃,无持续风向≤3级/无持续风向≤3级
2013年11月23日,晴/霾,12℃/2℃,无持续风向≤3级/无持续风向≤3级
2013年11月24日,阴/晴,9℃/0℃,北风4-5级/北风4-5级
2013年11月25日,晴/晴,8℃/-3℃,北风3-4级/无持续风向≤3级
2013年11月26日,多云/晴,7℃/-5℃,北风4-5级/北风4-5级
2013年11月27日,晴/晴,0℃/-5℃,北风5-6级/北风4-5级
2013年11月28日,晴/晴,6℃/-4℃,北风3-4级/无持续风向≤3级
2013年11月29日,晴/晴,11℃/0℃,无持续风向≤3级/北风3-4级
2013年11月30日,晴/晴,10℃/-3℃,北风3-4级/无持续风向≤3级
2013年12月1日,晴/晴,11℃/-3℃,无持续风向≤3级/无持续风向≤3级
2013年12月2日,多云/多云,11℃/-1℃,无持续风向≤3级/无持续风向≤3级
2013年12月3日,晴/晴,14℃/-1℃,无持续风向≤3级/无持续风向≤3级
2013年12月4日,多云/多云,12℃/0℃,无持续风向≤3级/无持续风向≤3级
2013年12月5日,晴/晴,12℃/-3℃,无持续风向≤3级/无持续风向≤3级
2013年12月6日,晴/霾,11℃/-2℃,无持续风向≤3级/无持续风向≤3级
2013年12月7日,霾/霾,9℃/-1℃,无持续风向≤3级/无持续风向≤3级
2013年12月8日,霾/晴,10℃/-1℃,北风4-5级/北风4-5级
2013年12月9日,晴/晴,7℃/-5℃,北风3-4级/无持续风向≤3级
2013年12月10日,多云/晴,7℃/-4℃,北风4-5级/北风4-5级
2013年12月11日,晴/晴,6℃/-3℃,无持续风向≤3级/北风3-4级
2013年12月12日,晴/晴,3℃/-6℃,北风4-5级/无持续风向≤3级
2013年12月13日,晴/晴,5℃/-5℃,无持续风向≤3级/无持续风向≤3级
2013年12月14日,晴/晴,5℃/-6℃,无持续风向≤3级/无持续风向≤3级
2013年12月15日,晴/晴,5℃/-5℃,无持续风向≤3级/无持续风向≤3级
2013年12月16日,多云/小雪,2℃/-4℃,无持续风向≤3级/无持续风向≤3级
2013年12月17日,多云/晴,2℃/-7℃,无持续风向≤3级/无持续风向≤3级
2013年12月18日,晴/晴,3℃/-8℃,无持续风向≤3级/无持续风向≤3级
2013年12月19日,晴/晴,1℃/-7℃,无持续风向≤3级/无持续风向≤3级
2013年12月20日,晴/晴,3℃/-8℃,无持续风向≤3级/无持续风向≤3级
2013年12月21日,晴/多云,2℃/-6℃,无持续风向≤3级/无持续风向≤3级
2013年12月22日,晴/晴,3℃/-6℃,无持续风向≤3级/无持续风向≤3级
2013年12月23日,晴/晴,4℃/-6℃,无持续风向≤3级/无持续风向≤3级
2013年12月24日,霾/霾,4℃/-6℃,无持续风向≤3级/无持续风向≤3级
2013年12月25日,霾/晴,6℃/-5℃,北风4-5级/北风4-5级
2013年12月26日,晴/晴,2℃/-9℃,北风3-4级/无持续风向≤3级
2013年12月27日,多云/多云,1℃/-6℃,无持续风向≤3级/无持续风向≤3级
2013年12月28日,晴/晴,3℃/-7℃,无持续风向≤3级/无持续风向≤3级
2013年12月29日,晴/晴,6℃/-6℃,无持续风向≤3级/无持续风向≤3级
2013年12月30日,晴/晴,8℃/-5℃,无持续风向≤3级/无持续风向≤3级
2013年12月31日,晴/晴,8℃/-3℃,北风3-4级/无持续风向≤3级
2014年1月1日,晴/晴,10℃/-4℃,无持续风向≤3级/无持续风向≤3级
2014年1月2日,晴/晴,8℃/-2℃,无持续风向≤3级/无持续风向≤3级
2014年1月3日,晴/晴,9℃/-5℃,北风3-4级/无持续风向≤3级
2014年1月4日,多云/多云,3℃/-3℃,无持续风向≤3级/无持续风向≤3级
2014年1月5日,晴/阴,6℃/-4℃,无持续风向≤3级/无持续风向≤3级
2014年1月6日,阴/阴,2℃/-3℃,无持续风向≤3级/无持续风向≤3级
2014年1月7日,多云/多云,6℃/-5℃,北风3-4级/北风3-4级
2014年1月8日,晴/晴,0℃/-9℃,北风3-4级/无持续风向≤3级
2014年1月9日,晴/晴,1℃/-9℃,无持续风向≤3级/无持续风向≤3级
2014年1月10日,晴/晴,4℃/-8℃,无持续风向≤3级/无持续风向≤3级
2014年1月11日,晴/晴,4℃/-5℃,无持续风向≤3级/北风3-4级
2014年1月12日,晴/晴,2℃/-9℃,无持续风向≤3级/无持续风向≤3级
2014年1月13日,晴/晴,2℃/-7℃,无持续风向≤3级/无持续风向≤3级
2014年1月14日,晴/晴,4℃/-7℃,无持续风向≤3级/无持续风向≤3级
2014年1月15日,晴/阴,3℃/-4℃,无持续风向≤3级/无持续风向≤3级
2014年1月16日,霾/小雪,5℃/-4℃,无持续风向≤3级/无持续风向≤3级
2014年1月17日,多云/晴,4℃/-6℃,北风3-4级/无持续风向≤3级
2014年1月18日,晴/多云,6℃/-4℃,无持续风向≤3级/无持续风向≤3级
2014年1月19日,阴/晴,6℃/-4℃,北风4-5级/北风4-5级
2014年1月20日,晴/晴,3℃/-5℃,北风4-5级/北风3-4级
2014年1月21日,晴/晴,5℃/-6℃,无持续风向≤3级/无持续风向≤3级
2014年1月22日,晴/多云,5℃/-4℃,无持续风向≤3级/无持续风向≤3级
2014年1月23日,多云/多云,4℃/-3℃,无持续风向≤3级/无持续风向≤3级
2014年1月24日,多云/多云,8℃/-3℃,无持续风向≤3级/无持续风向≤3级
2014年1月25日,晴/多云,8℃/-5℃,无持续风向≤3级/无持续风向≤3级
2014年1月26日,晴/多云,4℃/-5℃,无持续风向≤3级/无持续风向≤3级
2014年1月27日,晴/晴,10℃/-5℃,北风3-4级/无持续风向≤3级
2014年1月28日,晴/晴,6℃/-5℃,南风3-4级/无持续风向≤3级
2014年1月29日,多云/多云,5℃/-2℃,无持续风向≤3级/无持续风向≤3级
2014年1月30日,晴/晴,7℃/-4℃,无持续风向≤3级/无持续风向≤3级
2014年1月31日,多云/雾,4℃/-2℃,无持续风向≤3级/无持续风向≤3级
2014年2月1日,阴/雾,6℃/-1℃,无持续风向≤3级/无持续风向≤3级
2014年2月2日,晴/多云,9℃/-4℃,北风4-5级/北风4-5级
2014年2月3日,晴/晴,1℃/-7℃,北风4-5级/北风3-4级
2014年2月4日,晴/多云,1℃/-7℃,无持续风向≤3级/无持续风向≤3级
2014年2月5日,晴/阴,1℃/-5℃,无持续风向≤3级/无持续风向≤3级
2014年2月6日,阴/小到中雪,0℃/-4℃,无持续风向≤3级/无持续风向≤3级
2014年2月7日,小雪/小雪,-2℃/-5℃,无持续风向≤3级/无持续风向≤3级
2014年2月8日,晴/晴,0℃/-9℃,北风3-4级/北风3-4级
2014年2月9日,晴/晴,-2℃/-11℃,无持续风向≤3级/无持续风向≤3级
2014年2月10日,晴/晴,0℃/-10℃,无持续风向≤3级/无持续风向≤3级
2014年2月11日,晴/晴,0℃/-9℃,无持续风向≤3级/无持续风向≤3级
2014年2月12日,晴/多云,2℃/-7℃,无持续风向≤3级/无持续风向≤3级
2014年2月13日,小雪/阴,0℃/-6℃,无持续风向≤3级/无持续风向≤3级
2014年2月14日,霾/多云,2℃/-5℃,无持续风向≤3级/无持续风向≤3级
2014年2月15日,霾/多云,3℃/-4℃,无持续风向≤3级/无持续风向≤3级
