index_label,content,likedCount,name,nickname,time,userId
1354,从八月长安的《这么多年》知道这首歌，[可爱]喜欢,69,香格里拉,燃狗麻麻,2016-01-31 22:22:11.666,55633356
1355,1946年影片《莺飞人间》中的经典歌曲，是当年39岁的“歌王”黎锦光作曲，和他同岁的陈蝶衣作词，25岁的欧阳飞莺演唱。歌曲中的香格里拉所在地是现在的云南省迪庆州藏族自治州香格里拉市，当时还不叫香格里拉，这名称来自英国作家詹姆斯希尔顿的《失去的地平线》书，描绘了东方一个叫香格里拉的世外桃源,66,香格里拉,误虚醉--老歌控,2016-05-24 13:07:53.379,46432067
1356,谢谢你，小白兔，你真是一个好向导，让我看到了这一片好风光。我要赞美，我要歌唱。,60,香格里拉,除旧,2016-08-19 16:15:51.254,16509050
1357,开头的一段旁白，太有喜感了,44,香格里拉,Vohezen,2015-06-16 13:37:59.571,26367318
1358,我要赞美，我要歌唱。,34,香格里拉,用户174522,2014-12-19 23:45:29.648,17452204
1359,从《这么多年》来听。只属于陈见夏和李燃的那一晚，是他们的香格里拉。,30,香格里拉,易烊奶玺,2018-06-08 00:44:28.977,287658720
1360,八月长安,30,香格里拉,請叫陸露女boss,2016-04-17 23:43:09.798,65899312
1361,“船长您想往哪儿开？” “就先停在这儿吧。”,18,香格里拉,你家阿烨,2016-12-18 19:57:04.298,295068259
1362,李燃，陈见夏[爱心],17,香格里拉,再唤我一声姑娘可好,2018-03-16 23:46:07.756,336882509
1363,李燃 见夏 冬天快乐！,14,香格里拉,darblutenesse,2017-12-20 22:43:06.689,33393034
1364,我可能不能和你在一起了，但这不代表我不爱你,3006,明月千里寄相思,ehco宋宋,2015-03-08 23:05:34.228,48905032
1365,还是吴莺音的最经典。徐小凤和蔡琴的翻唱都太偏厚重了，当然这也是她们的个人特点。我觉得这首歌基调并不是深沉，这才是老上海的“靡靡之音”嘛。,1585,明月千里寄相思,SrAlvin,2015-01-15 15:35:10.277,2842293
1366,为暹罗而来[流泪][流泪],931,明月千里寄相思,动车女超人,2014-12-24 21:35:34.727,29781454
1367,安仔终于去了徐老师的辅导处，回家路上没有接受同学的邀请，而是回家过节。灯光明亮，安仔学会了剥柚子，梁老太说甜，镜头穿过窗户，转向天水围中秋之夜的万家灯火，和广场上的老百姓，渐渐变成黑白老照片。中秋夜，天水围，大庇天下寒士俱欢颜。音乐转换，那是吴莺音的《明月千里寄相思》。 ,731,明月千里寄相思,萨波,2015-08-15 23:25:55.129,38827308
1368,老上海的收音机里飘出来的歌声......坐着摇椅摇着蒲扇的慢悠悠的旧时光。,701,明月千里寄相思,边方拓定,2016-01-05 11:22:52.209,111103913
1369,情到深处人孤独…重温暹罗有感,526,明月千里寄相思,今天喝豆奶,2015-12-13 16:40:18.465,42194735
1370,去年，有一位歌坛了不起的人物-吴莺音小姐离开了我们，但是我相信吴莺音小姐所留给这世界上经典的歌曲一定像月光一样伴随着我们---蔡琴（海上良宵演唱会）,477,明月千里寄相思,疯狂_派大星,2015-07-23 11:35:46.807,51002523
1371,歌里唱出了 在那个没有手机没有网络没有发达的交通的年代 心里最浓重的相思,414,明月千里寄相思,_Sowhereareyou,2015-03-23 08:05:00.477,28948618
1372,作为一个中国人是因为泰国电影过来的，想想还有点小悲哀[口罩]脑海里反反复复就是miu tong,393,明月千里寄相思,撒欢儿的潇洒猪,2017-02-05 22:12:50.396,396701724
1373,为mew&tong[强][强][强],317,明月千里寄相思,尼玛littlebitch,2015-05-31 08:24:43.114,31713295
1374,第一次听这首歌也是在暹罗之恋，吴莺音版本的，留声机的感觉。当时高二，遇到了初恋，也是在那时被掰弯了[流泪]，现在大学毕业都工作四五年了，经常还是会想起那年的旋律那年的人。,304,明月千里寄相思,xiaoniankeke,2017-11-22 15:42:16.860,308316874
1375,幸运被推了这个歌单，好优雅，好有年代感,94,明月千里寄相思,潍城故人,2018-06-28 12:53:57.087,340221825
1376,这种短促的收音，婉转的转音，实在是太有三吴韵味了,70,明月千里寄相思,春水秋,2018-06-28 15:21:59.930,365671294
1377,听此曲，仿佛穿越时光隧道回到了上世纪四十年代的上海滩[呲牙],61,明月千里寄相思,柳小胡,2018-06-11 22:21:57.175,365806411
1378,很有代入感 仿佛回到他们那个年代 坐在长椅上 开着收音机 拿着蒲扇慢悠悠的晃动 ,59,明月千里寄相思,绯红之刃ol,2018-06-29 11:10:17.881,426955428
1379,有时候感觉音质太好竟然是种瑕疵。要是有唱针的摩擦声或许就完美了。,31,卖花女,池鱼丶丶,2016-03-23 15:06:47.928,68597602
1380,今世卖花 来世漂亮,25,卖花女,桃星,2017-10-09 11:10:07.976,247100789
1381,《桃花江》就是黎锦晖滞留南洋时，为换取路费为出版商创作的百首“家庭爱情歌曲”之一。当时，黎锦晖在河边散步，看到美丽的风光，不由想起家乡的湖南桃江，那里风景秀丽，美女如云，故此获得灵感。——均来自《中国流行音乐简史》（略有改动）,79,桃花江,取闹的小人,2016-07-06 16:00:16.217,63358357
1382,这首《桃花江（桃花江是美人窝）》是黎锦辉1928年在南洋群岛巡演时创作的，歌曲源自他的爱情经历，最早由王人美、黎莉莉1929年首唱，后周璇和严华重新合唱。1956年香港新华公司筹拍一部以《桃花江》为片名的电影，要姚敏写作音乐，姚接任务后一口气完成了12首歌曲，主题曲是改编自黎锦晖的《桃花江》。,25,桃花江,误虚醉--老歌控,2016-04-07 22:26:05.462,46432067
1383,100年发型来der[可爱],62,哈雀雀,壳栗哩,2016-10-09 08:03:47.330,36034209
1384,这是周璇和丈夫严华合作的一首歌曲，他们两人在严华从南洋演出归来后就正式订婚了。[爱意],39,叮咛,sunflower8196,2017-09-11 14:25:43.609,481902081
1385,我也是火星情报局过来的,26,叮咛,牛奶手抓饼,2017-01-08 23:56:14.787,112948442
1386,终于知道周璇为什么对严华如此痴情，要是孩子保住了，要是没有柳老板，多么好的一对神仙眷侣……,23,叮咛,Wheelchair2333,2018-03-08 22:04:21.356,1385848417
1387,别了吧，还要经历抗日。,17,叮咛,-安静盖被子,2018-05-13 22:12:50.330,386274652
1388,看完火星情报局，来的啊,12,叮咛,小迷糊郑少女,2016-12-16 22:04:00.416,113733838
1389,姚莉女士还健在，期颐之年依然精神矍铄,201,苏州河边,90后伟人,2015-12-25 19:49:11.165,77993081
1390,小时候我奶奶带我在清水河边上散步，就给我唱了一小段，我居然记住了。真是十多年后居然在日推听到了。真好,106,苏州河边,给你一颗蜡笔小心,2017-01-12 02:08:21.662,92435685
1391,我是看了 宋小君 的文来听的。蛮好听。,48,苏州河边,sharly92,2015-04-27 11:45:15.738,58191231
1392,上海，华语流行音乐的发源地！,45,苏州河边,无锡街头卖唱,2015-03-11 15:59:11.860,7960841
1393,沪生和姝华立在船头，姝华念《苏州河边》的歌词：“……不知是世界离去了我们，还是我们把它遗忘。”后来她给沪生写信：“我们相隔千里，见解并不相同……”幽微的甜蜜，克制的远离，叫人心碎。,29,苏州河边,今天不哭,2018-08-26 21:51:42.106,588262837
1394,我是看了《目送》来听的，有味道,27,星心相印,一取名儿就傻了,2015-12-10 01:32:37.856,97670228
1395,太阳的余晖下，手边放一盏清茶，躺椅上抖着腿，养老生活[大哭],21,花月佳期,我不中意你呀,2018-05-09 13:29:40.201,598018439
1396,世人皆叹解语花，不知为谁花解语。,56,天长地久,帐号已注销,2016-10-24 20:14:41.456,96827208
1397,“你韶华永驻……”可是周璇37岁就香消玉殒了……自古美人如良将，不许人间见白头啊！,29,天长地久,鱼嚼梅花影也,2016-01-30 15:41:50.260,57455851
1398,建议还是不要了，向往可以，但千万不要去，你向往的也是真的，历史书上说的也是真的，那真的是一个吃人的社会,10,春之颂,shakakala,2017-07-24 15:23:46.944,268054757
1399,从来不会和身边同学分享喜欢的音乐他们总是各种谩笑调侃说我是奇葩是老年人..只有在这里才敢赞美..这儿没有虚伪 没有隐藏 有的是坦白 真诚 温暖和善良[爱心],119,心灵的窗,z常旅客,2017-05-08 14:17:41.952,430502795
1400,开头感觉好像猫和老鼠中睡觉时候出现的背景音乐哦,72,心灵的窗,春天里的风筝5,2017-05-11 16:12:20.462,130705167
1401,下雪了在家看书 我的妈来首这个听的好舒服,22,心灵的窗,rosegirl___,2018-01-28 11:27:36.150,476323971
1402,[大哭]我我我我要用这首歌污染整个寝室！,207,你真美丽,乌托邦总是在污啦啦啦啦,2015-12-22 23:35:23.796,115960193
1403,红色里有的,164,你真美丽,fanfred,2015-03-13 12:39:53.826,12733043
1404,红色观光团,113,你真美丽,昵称hao难起,2015-11-20 22:26:01.648,52721723
1405,哎呀呀呀那裡我怎麼聽出來滿滿的嫌棄[大哭],93,你真美丽,用户37212651,2015-10-06 01:25:14.203,37212651
1406,觉得最近自己的听歌品味有点捉急~[大哭],71,你真美丽,松本爱佳树,2015-01-07 23:30:38.444,45798904
1407,这歌有毒~~~救我！,70,你真美丽,cobre123,2015-08-10 11:52:38.249,64277052
1408,近一个月的闹钟铃声，太喜欢太好听即使做闹铃还是怎么听都不腻呜呜呜。你真美丽，我太欢喜。你真美丽，我太欢喜。你真美丽。,57,你真美丽,白鲤鱼,2014-12-02 01:33:23.396,16907719
1409,盗月社的抱紧我！,46,你真美丽,宁采桃花不采臣,2018-08-22 15:17:36.806,407511199
1410,彼狡童兮，不与我言兮。维子之故，使我不能餐兮。彼狡童兮，不与我食兮。维子之故，使我不能息兮。,102,俏冤家,58686952,2015-03-01 10:52:43.776,50321299
1411,杜德伟的妈妈，厉害啊,32,俏冤家,pulsewangsan,2016-09-10 10:02:19.714,19723004
1412,哈哈哈，半个世纪过去了这样的人还活着呢,11,洋化青年,蒋祠巷三号,2016-02-04 21:43:27.286,38660836
1413,城南旧事里英子唱这段好可爱。有童声版的就好了,50,麻雀与小孩,orderrrr_,2015-11-17 13:20:06.689,99951896
1414,1931年夏天的早晨，短发女孩把碎发挽在耳后，穿着白色棉面polo连衣裙悠悠的骑着老式自行车，任清风吹拂着自己的脸庞，婉转青涩的歌喉蔓延开来 被风传满了整个街道。新的一天，也要加油！,21,麻雀与小孩,捂蛰西,2017-05-09 16:09:13.431,103796595
1415,民国时代大上海吃货串烧歌曲,435,五芳斋,Honeysavetheworld,2015-03-21 21:51:06.673,6553793
1416,周旋同志！我本对你抱有希望，但没想到不是唱流氓歌曲就是搞这种小资的调调，一次又一次的突破我的底线！你太令我失望了[大哭],301,五芳斋,巴蒂斯,2015-07-31 10:00:08.128,7000209
1417,民国网红教你如何正确的吃,117,五芳斋,不会修水管馬里奧,2017-12-20 12:03:57.878,287678821
1418,广东叉烧拒绝跟湖南辣椒一起炒！！！,57,五芳斋,KKIKIKIK,2018-10-28 02:22:10.420,264512645
1419,哈哈哈哈哈哈哈看完广告我就记住一个 广东叉烧湖南辣椒 两样合拢起来炒 辣的很好,48,五芳斋,荒川啾子,2019-01-25 11:12:22.706,367212476
1420,五芳斋广告视频来哒,40,五芳斋,冬凝,2019-01-29 09:45:57.833,45576128
1421,卧槽 民国你店还有wifi？,29,五芳斋,灵魂赏乐师先生,2017-06-16 08:41:59.701,72452294
1422,歌里面的所有菜，五芳斋都没有,15,五芳斋,千载殷商,2019-02-17 22:04:04.548,254480222
1423,从木鱼水心的视频来的 刷了一遍电影 阮玲玉真美啊 ,30,神女,viviops,2017-02-14 03:05:26.175,129494310
1424,又挖掘出一首别致的歌，好开心！！\(≧▽≦)/我怎么会这么喜欢这些老上海的歌，已经到了丧心病狂的地步了~\(≧▽≦)/~虽然刚听的时候好想笑，但是听着这种旋律觉得特别幸福=￣ω￣=太满足了哇哈哈！！我是大变态，朗里格朗！！朗里格朗！！人生好像上战场，这歌等毕业后再来听，还会有感觉～老艺术家万岁！,609,春天里,蔺缇,2015-08-11 22:16:56.679,64528090
1425,不知道有几个人知道词作者是一位伟大的女性,418,春天里,鹿希zzzzz,2015-09-10 10:27:54.596,69835221
1426,小时候姥爷教给我的！以及这首歌歌词作者是关露！红色特工，诗人关露。,208,春天里,暮云主人,2017-04-09 01:29:09.240,103819740
1427,我们的社会主义国家应该充满阳光，但是阳光照不到她身上。——丁玲,132,春天里,猹妹_,2017-10-21 17:03:15.837,341654884
1428,赵丹是位非常可爱的人，也是非常认真钻研的表演艺术家。这首歌是沈西苓导演的《十字街头》里的插曲，里面的年轻人面临失业等社会问题，瘦削帅气的赵丹唱这首歌可以看出他是乐观的青年，但是那个社会不是乐观就能度过的。但在赵丹的人生里，乐观很重要，人生几十载，他有十年在牢狱中。,29,春天里,佩索阿弥陀佛,2019-03-09 00:00:00.390,84928166
1429,赵丹是真的帅。而且演什么像什么,23,春天里,逍遥津大力丸,2018-10-07 02:55:10.041,53553884
1430,"43年的汉奸骂名，10年牢狱，终于昭雪。7个多月后，1982年12月5日，关露在完成了回忆录以及她的老上级潘汉年的纪念文章之后，服安眠药自杀。

在悼念关露的座谈会上，夏衍说了这样一句话:“解放后30年关露内心一直非常凄苦。她的死必有原因。”
服务约好 死得越惨",19,春天里,乡村三俗歌手,2017-08-14 07:05:54.029,5681944
1431,赵丹是个大帅哥啊，谁能想到他的歌声是杰样可爱！,11,春天里,猪肉脯停产,2018-06-09 09:22:54.611,105782817
1432,赵丹绝对是大师级的表演艺术家 上可演林则徐 下可演小市民,10,春天里,2077Cyber,2018-04-03 07:42:07.589,419859850
1433,高晓松说她临死前最后一句话“蝴蝶要飞了”……,38,夜来香(胡蝶,冬妮娅-献给成都,2015-06-22 12:59:35.058,2564987
1434,家有喜事里那首歌叫 相逢何必曾相识 啦[开心][开心],194,同是天涯沦落人,徒手开根号,2017-06-10 10:36:54.014,256920157
1435,"五四前汉字中“他”无男女之分，刘半农在《教我如何不想她》中首创了“她”取代女性； 一青年想结识刘，认识后青年大叫：原来是个老头啊， 刘因此特地写了一首打油诗：“教我如何不想他?请进门来喝杯茶.原来如此一老叟,教我如何再想他?”这是我能查到的，瞧不上百度搜索你有干货就拿出来",47,教我如何不想他,放飞土豆,2017-06-06 08:56:22.129,67181898
